date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,GTL,9.98,-66.67,28.21,99.13,63.35,5.93,45.52,67.81,39.64,9.29
25th Aug,GROWWNIFTY,9.98,-66.67,-76.62,36.24,NaN,NaN,NaN,NaN,NaN,10.18
25th Aug,GVPTECH,9.93,66.67,-61.11,-78.19,-64.79,-57.96,-32.39,-1.18,-9.25,10.87
25th Aug,SANGINITA,9.92,-66.67,25.97,4.11,-65.23,-96.56,-93.57,-77.96,-67.32,10.64
25th Aug,GROWWPOWER,9.85,66.67,-22.22,-36.44,NaN,NaN,NaN,NaN,NaN,10.33
25th Aug,TATAGOLD,9.79,66.67,133.33,177.64,244.38,266.08,252.98,167.41,139.52,9.37
25th Aug,ABSLPSE,9.74,-66.67,16.66,-21.21,-60.48,-106.64,-69.06,7.28,28.64,10.24
25th Aug,GFSTEELS,9.73,0,0,47.62,106.96,160.08,165.91,131.53,115.39,9.54
25th Aug,ORIENTALTL,9.71,-66.67,-103.45,-107.09,-61.08,-88.00,-89.32,-59.71,-54.77,10.43
25th Aug,SUPERSPIN,9.70,-66.67,-75.18,40.11,-12.83,-56.13,-66.93,-80.81,-78.00,10.28
25th Aug,AKI,9.55,66.67,96.83,-46.23,-98.50,-17.15,10.40,24.04,8.25,10.66
25th Aug,METAL,9.50,66.67,36.19,69.72,70.35,55.61,73.56,81.20,86.42,9.66
25th Aug,METALIETF,9.46,-66.67,-103.23,13.90,-1.19,1.71,46.17,59.73,69.67,9.58
25th Aug,ZEELEARN,9.38,-66.67,-125.78,-180.23,-38.81,-21.59,40.58,57.50,70.57,10.38
25th Aug,STEELXIND,9.25,-66.67,-119.65,-194.05,-273.53,-29.11,3.87,22.92,16.88,10.35
25th Aug,VARDMNPOLY,9.17,-66.67,-114.98,-31.81,-90.82,-129.04,-164.42,-108.89,-125.06,8.47
25th Aug,LASA,9,-66.67,-83.47,-81.67,-138.22,-114.35,-99.77,-105.54,-112.78,10.07
25th Aug,VAKRANGEE,8.88,-66.67,-100.90,23.12,-50.07,-98.77,-121.60,-102.48,-63.20,9.45
25th Aug,KRITIKA,8.85,-66.67,-24.04,-21.21,-68.61,-114.34,-135.24,-62.71,-62.55,9.34
25th Aug,VISHWARAJ,8.83,-66.67,-115.15,-37.80,-88.87,-122.04,-113.49,-86.07,-76.72,9.39
25th Aug,AXITA,8.81,66.67,26.67,-32.82,-62.46,-114.58,-83.77,-94.32,-100.98,9.07
25th Aug,EASEMYTRIP,8.81,-66.67,-91.77,-105.49,-107.72,-166.46,-162.92,-162.55,-162.18,8.78
25th Aug,RADIOCITY,8.62,66.67,-11.11,53.15,-40.41,-82.41,-106.36,-126.12,-103.97,8.86
25th Aug,GAYAPROJ,8.50,-66.67,0,52.11,58.85,37.39,58.70,75.31,72.06,9.17
25th Aug,MORARJEE,8.45,-66.67,54.75,127.36,148.50,132.48,115.74,36.48,16.74,7.75
25th Aug,IVC,8.35,-66.67,-133.33,-109.13,-132.58,-159.40,-145.80,-173.59,-156.93,8.86
25th Aug,BTML,8.31,66.67,109.18,148.26,101.95,31.88,46.11,6.77,-30.78,8.53
25th Aug,LPDC,8.15,66.67,39.08,64.90,-45.88,-89.37,-95.08,-49.00,-60.36,8.43
25th Aug,EXXARO,7.95,-66.67,-55.35,55.17,-47.75,-92.39,-6.08,15.92,-1.08,8.26
25th Aug,SARVESHWAR,7.92,66.67,-49.17,-106.38,-94.93,-4.22,34.08,57.49,50.02,7.58
25th Aug,ZENITHSTL,7.82,-66.67,-104.76,-81.05,-70.26,-32.87,15.99,40.12,54.07,8.79
25th Aug,TIJARIA,7.75,66.67,58.06,-50.90,-60.07,-9.45,26.37,35.62,3.43,7.60
